Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed,
2019,12,22,21,0,0,0,0,7,0,0.276,141.12,2.2,13.7,13.2,0,0,0,96.68,0.12,1012,342,1,N/A
2019,12,22,22,0,0,0,0,7,0,0.276,154.66,2.1,13.6,12.8,0,0,0,94.9,0.12,1012,360,1,N/A
2019,12,22,23,0,0,0,0,7,0,0.276,168.26,2,13.3,12.4,0,0,0,94.31,0.12,1011,18,1.1,N/A
2019,12,23,0,0,0,0,0,7,0,0.276,177.5,2,12.8,12,0,0,0,94.7,0.12,1011,31,1.1,N/A
2019,12,23,1,0,0,0,0,7,0,0.275,164.24,1.9,12.5,11.5,0,0,0,93.47,0.12,1011,35,1.1,N/A
2019,12,23,2,0,0,0,0,7,0,0.275,150.65,1.9,12.3,10.9,0,0,0,91.09,0.12,1011,39,1.1,N/A
2019,12,23,3,0,0,0,0,7,0,0.275,137.13,1.9,12.2,10.3,0,0,0,88.41,0.12,1010,42,1.2,N/A
2019,12,23,4,0,0,0,0,7,0,0.275,123.76,1.8,11.9,10,0,0,0,87.98,0.12,1011,46,1.2,N/A
2019,12,23,5,0,0,0,0,7,0,0.274,110.61,1.9,11.7,9.7,0,0,0,87.28,0.12,1012,47,1.2,N/A
2019,12,23,6,0,0,0,0,7,0,0.274,97.8,1.9,11.7,9.4,0,0,0,85.67,0.12,1013,47,1.2,N/A
2019,12,23,7,0,31,136,42,7,3,0.273,85.33,1.8,14.2,11.8,18,0,18,85.22,0.12,1013,44,1,N/A
2019,12,23,8,0,98,448,222,7,0,0.273,73.94,1.8,17.5,12.6,75,0,75,72.81,0.12,1014,58,1.2,N/A
2019,12,23,9,0,106,705,418,7,0,0.273,63.68,1.9,19.3,13.1,194,133,253,67.37,0.12,1015,115,0.6,N/A
2019,12,23,10,0,119,789,568,7,0,0.273,55.33,1.9,20.8,13.9,206,15,214,64.63,0.12,1014,196,0.8,N/A
2019,12,23,11,0,127,827,660,7,0,0.272,49.89,1.9,21.8,14.5,240,19,252,63.03,0.12,1013,222,1.5,N/A
2019,12,23,12,0,148,789,673,8,0,0.272,48.36,2,22.1,14.9,299,63,341,63.57,0.12,1012,231,2.1,N/A
2019,12,23,13,0,150,761,628,7,0,0.271,51.09,2,22.1,15.1,296,226,437,64.63,0.12,1011,233,2.6,N/A
2019,12,23,14,0,143,695,517,7,0,0.272,57.48,2,21.8,15.3,236,269,381,66.46,0.12,1011,231,2.6,N/A
2019,12,23,15,0,122,583,355,7,0,0.272,66.47,2,21.1,15.8,169,197,247,71.66,0.12,1011,228,2.3,N/A
2019,12,23,16,0,81,385,167,7,5,0.272,77.13,2,19.1,16.5,81,385,167,84.99,0.12,1011,228,1.3,N/A
2019,12,23,17,0,9,38,10,7,5,0.272,88.62,2,16.5,14.7,9,38,10,89.23,0.12,1012,233,1.1,N/A
2019,12,23,18,0,0,0,0,7,0,0.271,101.44,1.9,16,14.1,0,0,0,88.25,0.12,1013,243,1,N/A
2019,12,23,19,0,0,0,0,7,0,0.271,114.36,1.8,16.1,13.6,0,0,0,85.13,0.12,1013,265,1,N/A
2019,12,23,20,0,0,0,0,7,0,0.271,127.58,1.7,16.1,13.3,0,0,0,83.43,0.12,1013,295,0.9,N/A
2019,12,23,21,0,0,0,0,1,0,0.271,141,1.6,15.7,13,0,0,0,84.01,0.12,1013,339,0.9,N/A
2019,12,23,22,0,0,0,0,0,0,0.272,154.55,1.6,15,12.7,0,0,0,85.98,0.12,1013,11,1.1,N/A
2019,12,23,23,0,0,0,0,0,0,0.273,168.14,1.5,14.3,12.3,0,0,0,87.92,0.12,1012,34,1.1,N/A
2019,12,24,0,0,0,0,0,0,0,0.273,177.59,1.5,13.8,12,0,0,0,89.13,0.12,1012,43,1.2,N/A
2019,12,24,1,0,0,0,0,0,0,0.272,164.35,1.5,13.2,11.8,0,0,0,91.14,0.12,1012,50,1.2,N/A
2019,12,24,2,0,0,0,0,1,0,0.272,150.76,1.5,12.5,11.6,0,0,0,93.96,0.12,1012,53,1.2,N/A
2019,12,24,3,0,0,0,0,0,0,0.272,137.24,1.5,12.1,11.3,0,0,0,95.14,0.12,1012,54,1.2,N/A
2019,12,24,4,0,0,0,0,1,0,0.272,123.86,1.5,11.7,11.1,0,0,0,96.25,0.12,1012,52,1.2,N/A
2019,12,24,5,0,0,0,0,1,0,0.272,110.71,1.5,11.5,10.9,0,0,0,96.16,0.12,1013,51,1.2,N/A
2019,12,24,6,0,0,0,0,1,0,0.272,97.9,1.5,11.4,10.7,0,0,0,95.45,0.12,1014,47,1.2,N/A
2019,12,24,7,0,31,115,40,0,0,0.273,85.42,1.5,13.9,12.3,31,115,40,89.98,0.12,1014,48,1.2,N/A
2019,12,24,8,0,107,409,219,0,0,0.274,74.02,1.5,17,13.3,107,409,219,79,0.12,1015,64,1.7,N/A
2019,12,24,9,0,149,577,404,0,0,0.274,63.75,1.5,19,14,149,577,404,72.84,0.12,1016,120,0.9,N/A
2019,12,24,10,0,171,673,553,0,0,0.273,55.38,1.5,20.4,14.5,171,673,553,68.83,0.12,1016,173,1.1,N/A
2019,12,24,11,0,178,722,643,0,0,0.273,49.91,1.6,21.3,14.7,178,722,643,66.06,0.12,1015,199,1.4,N/A
2019,12,24,12,0,231,631,650,0,0,0.273,48.34,1.6,21.7,14.8,231,631,650,64.87,0.12,1013,206,1.7,N/A
2019,12,24,13,0,222,611,606,0,0,0.273,51.04,1.7,21.8,14.9,222,611,606,64.82,0.12,1012,212,2,N/A
2019,12,24,14,0,203,549,499,0,0,0.272,57.4,1.7,21.6,15,203,549,499,66.06,0.12,1012,220,2.2,N/A
2019,12,24,15,0,184,363,329,0,0,0.271,66.38,1.8,20.8,15.6,184,363,329,72.09,0.12,1011,224,1.9,N/A
2019,12,24,16,0,102,215,150,0,0,0.27,77.03,1.8,18.7,16.1,102,215,150,84.82,0.12,1011,226,1.2,N/A
2019,12,24,17,0,6,14,7,0,0,0.27,88.52,1.8,16.2,14.2,6,14,7,87.73,0.12,1012,228,1,N/A
2019,12,24,18,0,0,0,0,0,0,0.27,101.33,1.7,15.7,13.4,0,0,0,86.18,0.12,1012,238,1,N/A
2019,12,24,19,0,0,0,0,0,0,0.27,114.24,1.7,15.5,12.8,0,0,0,83.87,0.12,1012,258,1,N/A
2019,12,24,20,0,0,0,0,1,0,0.27,127.46,1.7,15.1,12.4,0,0,0,83.87,0.12,1013,290,1,N/A
2019,12,24,21,0,0,0,0,1,0,0.269,140.89,1.6,14.5,12.2,0,0,0,85.96,0.12,1013,325,1,N/A
2019,12,24,22,0,0,0,0,0,0,0.268,154.43,1.6,13.7,11.9,0,0,0,89.14,0.12,1013,351,1,N/A
2019,12,24,23,0,0,0,0,0,0,0.267,168.03,1.6,13.2,11.6,0,0,0,90.27,0.12,1012,7,1.1,N/A
2019,12,25,0,0,0,0,0,0,0,0.267,177.67,1.6,12.8,11.3,0,0,0,90.82,0.12,1012,15,1.1,N/A
2019,12,25,1,0,0,0,0,0,0,0.267,164.46,1.6,12.2,11,0,0,0,92.54,0.12,1012,24,1.1,N/A
2019,12,25,2,0,0,0,0,1,0,0.268,150.87,1.6,11.7,10.7,0,0,0,93.68,0.12,1012,32,1.2,N/A
2019,12,25,3,0,0,0,0,1,0,0.27,137.35,1.5,11.3,10.4,0,0,0,93.98,0.12,1011,35,1.3,N/A
2019,12,25,4,0,0,0,0,1,0,0.272,123.97,1.4,11,10,0,0,0,93.45,0.12,1012,37,1.5,N/A
2019,12,25,5,0,0,0,0,1,0,0.273,110.82,1.5,10.7,9.5,0,0,0,92.32,0.12,1012,39,1.6,N/A
2019,12,25,6,0,0,0,0,1,0,0.274,98,1.5,10.5,9,0,0,0,90.49,0.12,1013,41,1.6,N/A
2019,12,25,7,0,24,59,29,0,0,0.275,85.51,1.5,12.6,10.1,24,59,29,84.9,0.12,1014,43,1.6,N/A
2019,12,25,8,0,124,270,198,1,0,0.276,74.1,1.5,15.5,10.8,124,270,198,73.75,0.12,1015,54,2.1,N/A
2019,12,25,9,0,185,440,380,0,0,0.277,63.81,1.6,17.5,12.3,185,440,380,71.31,0.12,1015,94,1.5,N/A
2019,12,25,10,0,221,533,523,0,0,0.278,55.42,1.7,19.2,12.9,221,533,523,66.84,0.12,1015,138,0.9,N/A
2019,12,25,11,0,235,590,615,0,0,0.28,49.92,1.7,20.4,13.2,235,590,615,63.15,0.12,1014,190,1,N/A
2019,12,25,12,0,233,618,643,0,0,0.281,48.32,1.7,21.1,13.4,233,618,643,61.31,0.12,1012,210,1.4,N/A
2019,12,25,13,0,223,603,602,0,0,0.281,50.98,1.7,21.3,13.5,223,603,602,61.16,0.12,1011,219,1.7,N/A
2019,12,25,14,0,201,549,497,0,0,0.282,57.32,1.7,21.1,13.7,201,549,497,62.46,0.12,1010,224,1.8,N/A
2019,12,25,15,0,161,447,341,0,0,0.283,66.28,1.7,20.2,14.4,161,447,341,69.48,0.12,1010,226,1.7,N/A
2019,12,25,16,0,96,271,158,0,0,0.283,76.92,1.7,18.1,15.2,96,271,158,82.93,0.12,1010,230,1.2,N/A
2019,12,25,17,0,7,21,8,0,0,0.283,88.42,1.8,15.4,13.3,7,21,8,87.53,0.12,1011,241,1.1,N/A
2019,12,25,18,0,0,0,0,0,0,0.282,101.21,1.9,14.6,12.8,0,0,0,88.73,0.12,1012,260,1.1,N/A
2019,12,25,19,0,0,0,0,0,0,0.282,114.13,1.9,14,12.2,0,0,0,89,0.12,1012,284,1,N/A
2019,12,25,20,0,0,0,0,0,0,0.283,127.35,2,13.6,11.7,0,0,0,88.12,0.12,1012,308,1,N/A
2019,12,25,21,0,0,0,0,0,0,0.284,140.77,2,13.4,11.1,0,0,0,86.11,0.12,1012,331,1.1,N/A
2019,12,25,22,0,0,0,0,0,0,0.284,154.32,2,13.4,10.6,0,0,0,83.3,0.12,1012,351,1.1,N/A
2019,12,25,23,0,0,0,0,0,0,0.285,167.91,2,13.7,10.6,0,0,0,81.57,0.12,1012,6,1.1,N/A
2019,12,26,0,0,0,0,0,0,0,0.286,177.74,2,14.2,10.6,0,0,0,78.79,0.12,1012,23,1.1,N/A
2019,12,26,1,0,0,0,0,0,0,0.287,164.57,1.9,14.5,10,0,0,0,74.59,0.12,1012,40,1.1,N/A
2019,12,26,2,0,0,0,0,0,0,0.287,150.98,1.9,15.1,9.6,0,0,0,69.51,0.12,1011,57,1,N/A
2019,12,26,3,0,0,0,0,0,0,0.286,137.45,1.9,15.1,9.4,0,0,0,68.62,0.12,1011,75,0.8,N/A
2019,12,26,4,0,0,0,0,0,0,0.286,124.07,1.8,14.6,9.3,0,0,0,70.33,0.12,1011,82,0.8,N/A
2019,12,26,5,0,0,0,0,0,0,0.286,110.92,1.8,14.2,9,0,0,0,70.89,0.12,1012,80,0.9,N/A
2019,12,26,6,0,0,0,0,0,0,0.286,98.09,1.8,13.6,8.9,0,0,0,73.45,0.12,1012,74,0.9,N/A
2019,12,26,7,0,26,80,32,0,0,0.286,85.6,1.8,14.6,11.6,26,80,32,81.98,0.12,1013,66,0.7,N/A
2019,12,26,8,0,114,326,203,0,0,0.286,74.18,1.8,17.2,11.8,114,326,203,70.63,0.12,1014,70,0.9,N/A
2019,12,26,9,0,169,493,386,0,0,0.287,63.87,1.7,19,11.7,169,493,386,62.77,0.12,1014,99,0.9,N/A
2019,12,26,10,0,195,597,534,0,0,0.287,55.46,1.7,20.4,12.3,195,597,534,59.65,0.12,1014,108,1,N/A
2019,12,26,11,0,207,653,627,0,0,0.287,49.93,1.7,21.4,12.5,207,653,627,56.95,0.12,1013,124,1,N/A
2019,12,26,12,0,104,893,698,0,0,0.286,48.29,1.9,22.2,12.6,104,893,698,54.61,0.12,1011,161,1.1,N/A
2019,12,26,13,0,102,871,651,0,0,0.286,50.92,2.1,22.3,12.7,102,871,651,54.54,0.12,1010,179,1.3,N/A
2019,12,26,14,0,93,833,544,0,0,0.286,57.23,2.1,22,12.8,93,833,544,55.9,0.12,1009,172,1.2,N/A
2019,12,26,15,0,130,558,355,0,0,0.287,66.18,2.1,21.4,13.7,130,558,355,61.5,0.12,1009,174,0.9,N/A
2019,12,26,16,0,84,373,169,0,0,0.287,76.81,2.2,20.2,14,84,373,169,67.49,0.12,1009,190,0.6,N/A
2019,12,26,17,0,10,46,12,0,0,0.287,88.32,2.2,18.9,12.1,10,46,12,64.48,0.12,1010,244,0.6,N/A
2019,12,26,18,0,0,0,0,0,0,0.287,101.09,2.2,17.4,12.1,0,0,0,71.15,0.12,1011,307,0.8,N/A
2019,12,26,19,0,0,0,0,0,0,0.287,114.01,2.2,16,12.3,0,0,0,78.74,0.12,1011,336,1,N/A
2019,12,26,20,0,0,0,0,0,0,0.288,127.23,2.2,15.1,12.2,0,0,0,82.68,0.12,1012,350,1.1,N/A
2019,12,26,21,0,0,0,0,1,0,0.288,140.65,2.2,14.7,11.8,0,0,0,82.57,0.12,1012,358,1.2,N/A
2019,12,26,22,0,0,0,0,0,0,0.288,154.2,2.2,14.5,11.3,0,0,0,81.38,0.12,1011,7,1.2,N/A
2019,12,26,23,0,0,0,0,0,0,0.289,167.79,2.2,14.5,11.1,0,0,0,80.09,0.12,1011,19,1.2,N/A
2019,12,27,0,0,0,0,0,0,0,0.289,177.8,2.2,14.7,11.2,0,0,0,79.62,0.12,1010,34,1.1,N/A
2019,12,27,1,0,0,0,0,7,0,0.288,164.68,2.2,14.9,11.4,0,0,0,79.4,0.12,1010,50,1.1,N/A
2019,12,27,2,0,0,0,0,7,0,0.287,151.09,2.2,14.7,11.3,0,0,0,80.18,0.12,1009,64,1,N/A
2019,12,27,3,0,0,0,0,7,0,0.287,137.56,2.2,14.6,11.4,0,0,0,80.88,0.12,1009,73,1,N/A
2019,12,27,4,0,0,0,0,8,0,0.286,124.17,2.2,14.2,11.2,0,0,0,81.96,0.12,1009,80,1,N/A
2019,12,27,5,0,0,0,0,4,0,0.287,111.01,2.2,13.9,11.3,0,0,0,84.22,0.12,1010,83,1,N/A
2019,12,27,6,0,0,0,0,8,0,0.287,98.18,2.2,13.7,11.4,0,0,0,86.05,0.12,1010,78,1,N/A
2019,12,27,7,0,27,91,34,4,3,0.288,85.68,2.2,15.1,13.1,8,0,8,87.57,0.12,1011,72,1.1,N/A
2019,12,27,8,0,107,373,208,4,0,0.289,74.25,2.2,17.6,13.6,38,0,38,77.6,0.12,1011,71,2,N/A
2019,12,27,9,0,152,536,388,4,0,0.288,63.93,2.3,20.1,14.1,32,0,32,68.53,0.12,1011,92,2,N/A
2019,12,27,10,0,192,589,526,4,0,0.287,55.49,2.7,21.3,14.5,46,0,46,65.17,0.12,1011,115,1.9,N/A
2019,12,27,11,0,223,598,607,4,0,0.285,49.92,2.9,21.5,14.5,309,152,407,64.45,0.12,1010,124,0.6,N/A
2019,12,27,12,0,298,472,612,3,0,0.283,48.25,3,21.3,14.5,323,180,443,65.22,0.12,1009,273,0.1,N/A
2019,12,27,13,0,303,414,564,8,0,0.283,50.85,3.2,20.5,14.8,301,189,420,69.68,0.12,1008,251,0.8,N/A
2019,12,27,14,0,261,381,468,4,0,0.283,57.14,3.2,19.5,15.2,44,0,44,75.99,0.12,1008,261,1.2,N/A
2019,12,27,15,0,191,332,326,3,0,0.284,66.07,3.2,19,15.3,165,271,275,79.33,0.12,1008,255,1,N/A
2019,12,27,16,0,104,201,151,4,3,0.285,76.7,3,18,16,87,181,129,87.83,0.12,1008,238,0.6,N/A
2019,12,27,17,0,7,12,7,4,5,0.287,88.21,2.9,16.7,14.7,7,12,7,88.23,0.12,1009,232,0.6,N/A
2019,12,27,18,0,0,0,0,3,0,0.289,100.98,2.7,16,14.3,0,0,0,89.51,0.12,1010,258,0.6,N/A
2019,12,27,19,0,0,0,0,4,0,0.291,113.89,2.6,15.4,14,0,0,0,91.5,0.12,1010,288,0.7,N/A
2019,12,27,20,0,0,0,0,4,0,0.292,127.11,2.4,15.3,14,0,0,0,91.9,0.12,1011,304,0.7,N/A
2019,12,27,21,0,0,0,0,1,0,0.294,140.53,2.3,15.1,13.8,0,0,0,91.65,0.12,1011,315,0.8,N/A
2019,12,27,22,0,0,0,0,3,0,0.294,154.08,2.3,15,13.3,0,0,0,89.82,0.12,1011,323,0.8,N/A
2019,12,27,23,0,0,0,0,0,0,0.294,167.67,2.2,14.6,12.6,0,0,0,87.91,0.12,1011,331,0.9,N/A
2019,12,28,0,0,0,0,0,1,0,0.294,177.85,2.1,14.3,12.1,0,0,0,86.52,0.12,1011,339,1,N/A
2019,12,28,1,0,0,0,0,0,0,0.294,164.78,2.1,14.2,11.5,0,0,0,84,0.12,1010,354,1,N/A
2019,12,28,2,0,0,0,0,0,0,0.293,151.19,2,13.9,11.2,0,0,0,83.89,0.12,1010,11,1.1,N/A
2019,12,28,3,0,0,0,0,0,0,0.291,137.66,2,13.3,11,0,0,0,85.82,0.12,1010,31,1.1,N/A
2019,12,28,4,0,0,0,0,0,0,0.29,124.27,2.1,12.6,10.8,0,0,0,88.84,0.12,1010,48,1.1,N/A
2019,12,28,5,0,0,0,0,0,0,0.289,111.11,2.1,12.1,10.8,0,0,0,91.48,0.12,1011,58,1.1,N/A
2019,12,28,6,0,0,0,0,0,0,0.288,98.27,2.1,11.7,10.8,0,0,0,93.94,0.12,1012,61,1.2,N/A
2019,12,28,7,0,26,73,31,0,0,0.286,85.75,2.1,13.8,12.4,26,73,31,91.47,0.12,1013,58,1.7,N/A
2019,12,28,8,0,110,341,202,0,0,0.284,74.32,2,16,13.6,110,341,202,85.65,0.12,1014,59,2.7,N/A
2019,12,28,9,0,137,591,396,0,0,0.284,63.98,2,18.3,14.3,137,591,396,77.54,0.12,1015,72,2.6,N/A
2019,12,28,10,0,147,712,550,0,0,0.283,55.51,1.9,20.2,14.4,147,712,550,69.2,0.12,1014,87,2.2,N/A
2019,12,28,11,0,148,780,651,0,0,0.282,49.91,1.8,21.5,14.5,148,780,651,64.29,0.12,1013,104,1.9,N/A
2019,12,28,12,0,142,811,683,0,0,0.281,48.2,1.8,22.4,14.5,142,811,683,60.89,0.12,1012,117,1.6,N/A
2019,12,28,13,0,130,812,643,0,0,0.28,50.77,1.8,22.9,14.4,130,812,643,58.57,0.12,1011,127,1.3,N/A
2019,12,28,14,0,114,783,540,0,0,0.28,57.04,1.8,22.9,14.3,114,783,540,58.19,0.12,1010,135,1.1,N/A
2019,12,28,15,0,119,614,370,0,0,0.279,65.96,1.8,22.5,14.9,119,614,370,62.27,0.12,1010,149,0.9,N/A
2019,12,28,16,0,78,446,182,0,0,0.278,76.58,1.7,20.8,15.7,78,446,182,72.71,0.12,1010,159,0.6,N/A
2019,12,28,17,0,13,77,16,0,0,0.277,88.1,1.6,18.7,13.1,13,77,16,69.85,0.12,1011,167,0.7,N/A
2019,12,28,18,0,0,0,0,0,0,0.277,100.85,1.6,18.6,12.2,0,0,0,66.27,0.12,1011,133,0.5,N/A
2019,12,28,19,0,0,0,0,0,0,0.276,113.77,1.6,17.6,11.9,0,0,0,69.27,0.12,1012,58,0.7,N/A
2019,12,28,20,0,0,0,0,0,0,0.276,126.99,1.5,16,11.8,0,0,0,76.1,0.12,1012,43,0.9,N/A
2019,12,28,21,0,0,0,0,0,0,0.276,140.41,1.6,15,11.5,0,0,0,79.59,0.12,1013,40,1.1,N/A
2019,12,28,22,0,0,0,0,0,0,0.275,153.96,1.6,13.8,11.2,0,0,0,84.43,0.12,1013,39,1.1,N/A
2019,12,28,23,0,0,0,0,0,0,0.275,167.55,1.6,13,10.9,0,0,0,86.91,0.12,1013,40,1.2,N/A
2019,12,29,0,0,0,0,0,0,0,0.274,177.89,1.6,12.4,10.4,0,0,0,87.64,0.12,1012,40,1.3,N/A
2019,12,29,1,0,0,0,0,0,0,0.274,164.89,1.5,12,9.9,0,0,0,86.94,0.12,1012,40,1.5,N/A
2019,12,29,2,0,0,0,0,0,0,0.274,151.29,1.5,11.7,9.4,0,0,0,85.92,0.12,1012,40,1.6,N/A
2019,12,29,3,0,0,0,0,0,0,0.274,137.76,1.4,11.5,9.1,0,0,0,85.06,0.12,1012,40,1.7,N/A
2019,12,29,4,0,0,0,0,0,0,0.274,124.37,1.4,11.4,8.9,0,0,0,84.64,0.12,1012,38,1.9,N/A
2019,12,29,5,0,0,0,0,0,0,0.273,111.2,1.3,11.4,8.9,0,0,0,84.85,0.12,1012,38,2,N/A
2019,12,29,6,0,0,0,0,0,0,0.272,98.35,1.2,11.4,9.1,0,0,0,85.79,0.12,1013,42,2.1,N/A
2019,12,29,7,0,28,211,43,0,0,0.27,85.82,1.2,13.8,10.7,28,211,43,81.57,0.12,1014,43,2.7,N/A
2019,12,29,8,0,79,561,230,0,0,0.269,74.38,1.2,16.8,12.1,79,561,230,74.02,0.12,1014,41,3.4,N/A
2019,12,29,9,0,109,711,420,0,0,0.268,64.02,1.3,19.4,13.5,109,711,420,68.75,0.12,1015,50,3.3,N/A
2019,12,29,10,0,128,782,570,0,0,0.266,55.53,1.4,21.7,14.1,128,782,570,61.99,0.12,1014,71,2.8,N/A
2019,12,29,11,0,139,816,665,0,0,0.265,49.89,1.4,23,14.5,139,816,665,58.77,0.12,1013,90,2.4,N/A
2019,12,29,12,0,124,862,700,0,0,0.264,48.14,1.5,23.5,14.9,124,862,700,58.44,0.12,1012,102,2.1,N/A
2019,12,29,13,0,122,845,658,0,0,0.263,50.68,1.5,23.6,15.1,122,845,658,59.07,0.12,1011,113,1.8,N/A
2019,12,29,14,0,113,797,548,0,0,0.262,56.93,1.6,23.4,15.3,113,797,548,60.42,0.12,1010,122,1.5,N/A
2019,12,29,15,0,97,706,386,0,0,0.263,65.84,1.6,22.8,16,97,706,386,65.5,0.12,1010,133,1.1,N/A
2019,12,29,16,0,69,527,192,0,0,0.263,76.46,1.5,21.2,16.5,69,527,192,74.66,0.12,1010,138,0.7,N/A
2019,12,29,17,0,15,114,19,0,0,0.263,87.98,1.5,19.5,13.6,15,114,19,68.78,0.12,1011,148,0.7,N/A
2019,12,29,18,0,0,0,0,0,0,0.262,100.73,1.5,19.5,12.9,0,0,0,65.68,0.12,1011,76,0.2,N/A
2019,12,29,19,0,0,0,0,0,0,0.261,113.64,1.5,17.8,12.8,0,0,0,72.66,0.12,1012,5,0.8,N/A
2019,12,29,20,0,0,0,0,0,0,0.262,126.87,1.5,15.9,12.7,0,0,0,81.07,0.12,1013,7,1.1,N/A
2019,12,29,21,0,0,0,0,0,0,0.263,140.29,1.5,14.9,12.3,0,0,0,84.63,0.12,1013,10,1.2,N/A
2019,12,29,22,0,0,0,0,0,0,0.264,153.84,1.5,14.5,11.9,0,0,0,84.65,0.12,1013,13,1.2,N/A
2019,12,29,23,0,0,0,0,0,0,0.264,167.43,1.5,14.1,11.5,0,0,0,84.37,0.12,1012,19,1.3,N/A
2019,12,30,0,0,0,0,0,0,0,0.264,177.91,1.5,13.8,11.1,0,0,0,83.62,0.12,1012,29,1.3,N/A
2019,12,30,1,0,0,0,0,0,0,0.264,164.99,1.5,13.4,10.7,0,0,0,83.67,0.12,1012,38,1.4,N/A
2019,12,30,2,0,0,0,0,0,0,0.263,151.39,1.5,12.9,10.4,0,0,0,84.57,0.12,1012,41,1.5,N/A
2019,12,30,3,0,0,0,0,0,0,0.262,137.86,1.5,12.6,10.1,0,0,0,84.58,0.12,1012,41,1.6,N/A
2019,12,30,4,0,0,0,0,0,0,0.261,124.46,1.5,12.4,9.8,0,0,0,84.32,0.12,1012,41,1.8,N/A
2019,12,30,5,0,0,0,0,0,0,0.26,111.28,1.5,12.3,9.6,0,0,0,83.76,0.12,1013,41,2.1,N/A
2019,12,30,6,0,0,0,0,0,0,0.26,98.43,1.5,12.4,9.5,0,0,0,82.44,0.12,1014,42,2.3,N/A
2019,12,30,7,0,26,232,43,0,0,0.259,85.89,1.5,14.7,10.5,26,232,43,76.11,0.12,1014,43,2.9,N/A
2019,12,30,8,0,70,603,232,0,0,0.259,74.43,1.5,17.5,11.9,70,603,232,69.61,0.12,1015,47,3.4,N/A
2019,12,30,9,0,95,752,424,0,0,0.259,64.05,1.5,20,13.6,95,752,424,66.64,0.12,1016,62,3.2,N/A
2019,12,30,10,0,106,832,577,3,0,0.258,55.54,1.6,22.4,13.8,138,684,525,58.12,0.12,1015,84,2.7,N/A
2019,12,30,11,0,110,874,674,1,0,0.257,49.87,1.6,23.5,14,110,874,674,55.31,0.12,1014,105,2.4,N/A
2019,12,30,12,0,134,839,694,0,0,0.256,48.08,1.6,23.8,14.6,134,839,694,56.23,0.12,1013,112,2.2,N/A
2019,12,30,13,0,128,832,656,0,0,0.256,50.59,1.5,23.8,14.7,128,832,656,56.77,0.12,1012,113,1.9,N/A
2019,12,30,14,0,117,790,549,0,0,0.256,56.82,1.5,23.7,14.7,117,790,549,57.22,0.12,1012,116,1.6,N/A
2019,12,30,15,0,100,695,386,7,0,0.256,65.72,1.6,23.2,15.3,116,562,347,61.03,0.12,1012,120,1.3,N/A
2019,12,30,16,0,71,510,191,3,3,0.254,76.34,1.6,21.1,16.6,77,358,161,75.45,0.12,1012,124,0.8,N/A
2019,12,30,17,0,15,111,19,1,0,0.254,87.86,1.6,19.3,13.5,15,111,19,69.27,0.12,1012,120,1,N/A
2019,12,30,18,0,0,0,0,1,0,0.254,100.6,1.6,18.7,12.9,0,0,0,68.86,0.12,1013,87,1,N/A
2019,12,30,19,0,0,0,0,7,0,0.254,113.52,1.6,17.1,12.8,0,0,0,75.71,0.12,1014,58,1.1,N/A
2019,12,30,20,0,0,0,0,7,0,0.254,126.74,1.6,15.6,12.6,0,0,0,82.49,0.12,1014,47,1.2,N/A
2019,12,30,21,0,0,0,0,0,0,0.253,140.17,1.6,14.9,12.3,0,0,0,84.39,0.12,1014,44,1.5,N/A
2019,12,30,22,0,0,0,0,0,0,0.254,153.72,1.6,14.7,11.9,0,0,0,83.26,0.12,1014,41,2,N/A
2019,12,30,23,0,0,0,0,0,0,0.254,167.31,1.7,14.6,11.5,0,0,0,81.42,0.12,1013,39,2.5,N/A
2019,12,31,0,0,0,0,0,0,0,0.254,177.92,1.8,14.4,11.1,0,0,0,80.5,0.12,1013,37,2.7,N/A
2019,12,31,1,0,0,0,0,0,0,0.254,165.09,1.8,14.1,10.8,0,0,0,80.29,0.12,1013,37,2.8,N/A
2019,12,31,2,0,0,0,0,0,0,0.255,151.49,1.9,13.8,10.4,0,0,0,80.14,0.12,1012,39,2.6,N/A
2019,12,31,3,0,0,0,0,0,0,0.256,137.96,1.9,13.8,10.5,0,0,0,80.46,0.12,1012,44,2.1,N/A
2019,12,31,4,0,0,0,0,0,0,0.257,124.55,1.9,13.9,10.8,0,0,0,81.81,0.12,1013,50,1.7,N/A
2019,12,31,5,0,0,0,0,0,0,0.258,111.37,2,13.9,11,0,0,0,82.66,0.12,1014,52,1.6,N/A
2019,12,31,6,0,0,0,0,0,0,0.258,98.51,2,13.8,10.9,0,0,0,82.63,0.12,1015,50,1.6,N/A
2019,12,31,7,0,27,144,38,0,0,0.258,85.96,2,16.1,12.5,27,144,38,79.03,0.12,1016,44,1.9,N/A
2019,12,31,8,0,86,497,219,0,0,0.258,74.48,2,19.2,13.6,86,497,219,70.01,0.12,1016,47,2.7,N/A
2019,12,31,9,0,113,676,408,0,0,0.257,64.08,2,21.6,14,113,676,408,62.02,0.12,1017,63,2.6,N/A
2019,12,31,10,0,126,770,562,0,0,0.256,55.54,2,23.4,14.6,126,770,562,57.88,0.12,1016,80,2.3,N/A
